ㄩㄝ yuē ⠦⠄ m, yue1 8'
ㄩㄢ yuān ⠘⠄ m0 yuan1 ^'
ㄩㄣ yūn ⠲⠄ mp yun1 4'
ㄩㄥ yōng ⠖⠄ m/ yong1 6'
ㄅㄚˊ bá ⠕⠜⠂ 186 ba2 o>1
ㄅㄛˊ bó ⠕⠣⠂ 1i6 bo2 o<1
ㄅㄞˊ bái ⠕⠺⠂ 196 bai2 ow1
ㄅㄟˊ béi ⠕⠴⠂ 1o6 bei2 o01
ㄅㄠˊ báo ⠕⠩⠂ 1l6 bao2 o%1
ㄅㄢˊ bán ⠕⠧⠂ 106 ban2 ov1
ㄅㄣˊ bén ⠕⠥⠂ 1p6 ben2 ou1
ㄅㄤˊ báng ⠕⠭⠂ 1;6 bang2 ox1
ㄅㄥˊ béng ⠕⠵⠂ 1/6 beng2 oz1
ㄅㄧˊ bí ⠕⠡⠂ 1u6 bi2 o*1
ㄅㄧㄝˊ bié ⠕⠬⠂ 1u,6 bie2 o+1
ㄅㄧㄠˊ biáo ⠕⠪⠂ 1ul6 biao2 o[1
ㄅㄧㄢˊ bián ⠕⠞⠂ 1u06 bian2 ot1
ㄅㄧㄣˊ bín ⠕⠹⠂ 1up6 bin2 o?1
ㄅㄧㄥˊ bíng ⠕⠽⠂ 1u/6 bing2 oy1
ㄅㄨˊ bú ⠕⠌⠂ 1j6 bu2 o/1
ㄆㄚˊ pá ⠏⠜⠂ q86 pa2 p>1
ㄆㄛˊ pó ⠏⠣⠂ qi6 po2 p<1
ㄆㄞˊ pái ⠏⠺⠂ q96 pai2 pw1
ㄆㄟˊ péi ⠏⠴⠂ qo6 pei2 p01
ㄆㄠˊ páo ⠏⠩⠂ ql6 pao2 p%1
ㄆㄡˊ póu ⠏⠷⠂ q.6 pou2 p(1
ㄆㄢˊ pán ⠏⠧⠂ q06 pan2 pv1
ㄆㄣˊ pén ⠏⠥⠂ qp6 pen2 pu1
ㄆㄤˊ páng ⠏⠭⠂ q;6 pang2 px1
ㄆㄥˊ péng ⠏⠵⠂ q/6 peng2 pz1
ㄆㄧˊ pí ⠏⠡⠂ qu6 pi2 p*1
ㄆㄧㄚˊ piá ⠏⠾⠂ qu86 pia2 p)1
ㄆㄧㄝˊ pié ⠏⠬⠂ qu,6 pie2 p+1
ㄆㄧㄠˊ piáo ⠏⠪⠂ qul6 piao2 p[1
ㄆㄧㄢˊ pián ⠏⠞⠂ qu06 pian2 pt1
ㄆㄧㄣˊ pín ⠏⠹⠂ qup6 pin2 p?1
ㄆㄧㄥˊ píng ⠏⠽⠂ qu/6 ping2 py1
ㄆㄨˊ pú ⠏⠌⠂ qj6 pu2 p/1
ㄇㄚˊ má ⠍⠜⠂ a86 ma2 m>1
ㄇㄛˊ mó ⠍⠣⠂ ai6 mo2 m<1
ㄇㄜˊ mé ⠍⠮⠂ ak6 me2 m!1
ㄇㄞˊ mái ⠍⠺⠂ a96 mai2 mw1
ㄇㄟˊ méi ⠍⠴⠂ ao6 mei2 m01
ㄇㄠˊ máo ⠍⠩⠂ al6 mao2 m%1
ㄇㄡˊ móu ⠍⠷⠂ a.6 mou2 m(1
ㄇㄢˊ mán ⠍⠧⠂ a06 man2 mv1
ㄇㄣˊ mén ⠍⠥⠂ ap6 men2 mu1
ㄇㄤˊ máng ⠍⠭⠂ a;6 mang2 mx1
ㄇㄥˊ méng ⠍⠵⠂ a/6 meng2 mz1
ㄇㄧˊ mí ⠍⠡⠂ au6 mi2 m*1
ㄇㄧㄝˊ mié ⠍⠬⠂ au,6 mie2 m+1
ㄇㄧㄠˊ miáo ⠍⠪⠂ aul6 miao2 m[1
ㄇㄧㄡˊ miú ⠍⠎⠂ au.6 miu2 ms1
ㄇㄧㄢˊ mián ⠍⠞⠂ au06 mian2 mt1
ㄇㄧㄣˊ mín ⠍⠹⠂ aup6 min2 m?1
ㄇㄧㄥˊ míng ⠍⠽⠂ au/6 ming2 my1
ㄇㄨˊ mú ⠍⠌⠂ aj6 mu2 m/1
ㄈㄚˊ fá ⠟⠜⠂ z86 fa2 q>1
ㄈㄛˊ fó ⠟⠣⠂ zi6 fo2 q<1
ㄈㄟˊ féi ⠟⠴⠂ zo6 fei2 q01
ㄈㄡˊ fóu ⠟⠷⠂ z.6 fou2 q(1
ㄈㄢˊ fán ⠟⠧⠂ z06 fan2 qv1
ㄈㄣˊ fén ⠟⠥⠂ zp6 fen2 qu1
ㄈㄤˊ fáng ⠟⠭⠂ z;6 fang2 qx1
ㄈㄥˊ féng ⠟⠵⠂ z/6 feng2 qz1
ㄈㄧㄠˊ fiáo ⠟⠪⠂ zul6 fiao2 q[1
ㄈㄨˊ fú ⠟⠌⠂ zj6 fu2 q/1
ㄉㄚˊ dá ⠙⠜⠂ 286 da2 d>1
ㄉㄜˊ dé ⠙⠮⠂ 2k6 de2 d!1
ㄉㄞˊ dái ⠙⠺⠂ 296 dai2 dw1
ㄉㄟˊ déi ⠙⠴⠂ 2o6 dei2 d01
ㄉㄠˊ dáo ⠙⠩⠂ 2l6 dao2 d%1
ㄉㄡˊ dóu ⠙⠷⠂ 2.6 dou2 d(1
ㄉㄢˊ dán ⠙⠧⠂ 206 dan2 dv1
ㄉㄣˊ dén ⠙⠥⠂ 2p6 den2 du1
ㄉㄤˊ dáng ⠙⠭⠂ 2;6 dang2 dx1
ㄉㄥˊ déng ⠙⠵⠂ 2/6 deng2 dz1
ㄉㄧˊ dí ⠙⠡⠂ 2u6 di2 d*1
ㄉㄧㄝˊ dié ⠙⠬⠂ 2u,6 die2 d+1
ㄉㄧㄠˊ diáo ⠙⠪⠂ 2ul6 diao2 d[1
ㄉㄧㄡˊ diú ⠙⠎⠂ 2u.6 diu2 ds1
ㄉㄧㄢˊ dián ⠙⠞⠂ 2u06 dian2 dt1
ㄉㄧㄤˊ diáng ⠙⠨⠂ 2u;6 diang2 d.1
ㄉㄧㄥˊ díng ⠙⠽⠂ 2u/6 ding2 dy1
ㄉㄨˊ dú ⠙⠌⠂ 2j6 du2 d/1
ㄉㄨㄛˊ duó ⠙⠒⠂ 2ji6 duo2 d31
ㄉㄨㄟˊ duí ⠙⠫⠂ 2jo6 dui2 d$1
ㄉㄨㄢˊ duán ⠙⠻⠂ 2j06 duan2 d]1
ㄉㄨㄣˊ dún ⠙⠿⠂ 2jp6 dun2 d=1
ㄉㄨㄥˊ dóng ⠙⠯⠂ 2j/6 dong2 d&1
ㄊㄚˊ tá ⠋⠜⠂ w86 ta2 f>1
ㄊㄜˊ té ⠋⠮⠂ wk6 te2 f!1
ㄊㄞˊ tái ⠋⠺⠂ w96 tai2 fw1
ㄊㄠˊ táo ⠋⠩⠂ wl6 tao2 f%1
ㄊㄡˊ tóu ⠋⠷⠂ w.6 tou2 f(1
ㄊㄢˊ tán ⠋⠧⠂ w06 tan2 fv1
ㄊㄤˊ táng ⠋⠭⠂ w;6 tang2 fx1
ㄊㄥˊ téng ⠋⠵⠂ w/6 teng2 fz1
ㄊㄧˊ tí ⠋⠡⠂ wu6 ti2 f*1
ㄊㄧㄝˊ tié ⠋⠬⠂ wu,6 tie2 f+1
ㄊㄧㄠˊ tiáo ⠋⠪⠂ wul6 tiao2 f[1
ㄊㄧㄢˊ tián ⠋⠞⠂ wu06 tian2 ft1
ㄊㄧㄥˊ tíng ⠋⠽⠂ wu/6 ting2 fy1
ㄊㄨˊ tú ⠋⠌⠂ wj6 tu2 f/1
ㄊㄨㄛˊ tuó ⠋⠒⠂ wji6 tuo2 f31
ㄊㄨㄟˊ tuí ⠋⠫⠂ wjo6 tui2 f$1
ㄊㄨㄢˊ tuán ⠋⠻⠂ wj06 tuan2 f]1
ㄊㄨㄣˊ tún ⠋⠿⠂ wjp6 tun2 f=1
ㄊㄨㄥˊ tóng ⠋⠯⠂ wj/6 tong2 f&1
ㄋㄚˊ ná ⠝⠜⠂ s86 na2 n>1
ㄋㄜˊ né ⠝⠮⠂ sk6 ne2 n!1
ㄋㄞˊ nái ⠝⠺⠂ s96 nai2 nw1
ㄋㄟˊ néi ⠝⠴⠂ so6 nei2 n01
ㄋㄠˊ náo ⠝⠩⠂ sl6 nao2 n%1
ㄋㄡˊ nóu ⠝⠷⠂ s.6 nou2 n(1
ㄋㄢˊ nán ⠝⠧⠂ s06 nan2 nv1
ㄋㄣˊ nén ⠝⠥⠂ sp6 nen2 nu1
ㄋㄤˊ náng ⠝⠭⠂ s;6 nang2 nx1
ㄋㄥˊ néng ⠝⠵⠂ s/6 neng2 nz1
ㄋㄧˊ ní ⠝⠡⠂ su6 ni2 n*1
ㄋㄧㄚˊ niá ⠝⠾⠂ su86 nia2 n)1
ㄋㄧㄝˊ nié ⠝⠬⠂ su,6 nie2 n+1
ㄋㄧㄠˊ niáo ⠝⠪⠂ sul6 niao2 n[1
ㄋㄧㄡˊ niú ⠝⠎⠂ su.6 niu2 ns1
ㄋㄧㄢˊ nián ⠝⠞⠂ su06 nian2 nt1
ㄋㄧㄣˊ nín ⠝⠹⠂ sup6 nin2 n?1
ㄋㄧㄤˊ niáng ⠝⠨⠂ su;6 niang2 n.1
ㄋㄧㄥˊ níng ⠝⠽⠂ su/6 ning2 ny1
ㄋㄨˊ nú ⠝⠌⠂ sj6 nu2 n/1
ㄋㄨㄛˊ nuó ⠝⠒⠂ sji6 nuo2 n31
ㄋㄨㄟˊ nuí ⠝⠫⠂ sjo6 nui2 n$1
ㄋㄨㄢˊ nuán ⠝⠻⠂ sj06 nuan2 n]1
ㄋㄨㄣˊ nún ⠝⠿⠂ sjp6 nun2 n=1
ㄋㄨㄥˊ nóng ⠝⠯⠂ sj/6 nong2 n&1
ㄋㄩˊ nǘ ⠝⠳⠂ sm6 nv2 n\1
ㄋㄩㄝˊ nüé ⠝⠦⠂ sm,6 nve2 n81
ㄌㄚˊ lá ⠉⠜⠂ x86 la2 c>1
ㄌㄛˊ ló ⠉⠣⠂ xi6 lo2 c<1
ㄌㄜˊ lé ⠉⠮⠂ xk6 le2 c!1
ㄌㄞˊ lái ⠉⠺⠂ x96 lai2 cw1
ㄌㄟˊ léi ⠉⠴⠂ xo6 lei2 c01
ㄌㄠˊ láo ⠉⠩⠂ xl6 lao2 c%1
ㄌㄡˊ lóu ⠉⠷⠂ x.6 lou2 c(1
ㄌㄢˊ lán ⠉⠧⠂ x06 lan2 cv1
ㄌㄤˊ láng ⠉⠭⠂ x;6 lang2 cx1
ㄌㄥˊ léng ⠉⠵⠂ x/6 leng2 cz1
ㄌㄧˊ lí ⠉⠡⠂ xu6 li2 c*1
ㄌㄧㄚˊ liá ⠉⠾⠂ xu86 lia2 c)1
ㄌㄧㄝˊ lié ⠉⠬⠂ xu,6 lie2 c+1
ㄌㄧㄠˊ liáo ⠉⠪⠂ xul6 liao2 c[1
ㄌㄧㄡˊ liú ⠉⠎⠂ xu.6 liu2 cs1
ㄌㄧㄢˊ lián ⠉⠞⠂ xu06 lian2 ct1
ㄌㄧㄣˊ lín ⠉⠹⠂ xup6 lin2 c?1
ㄌㄧㄤˊ liáng ⠉⠨⠂ xu;6 liang2 c.1
ㄌㄧㄥˊ líng ⠉⠽⠂ xu/6 ling2 cy1
ㄌㄨˊ lú ⠉⠌⠂ xj6 lu2 c/1
ㄌㄨㄛˊ luó ⠉⠒⠂ xji6 luo2 c31
ㄌㄨㄢˊ luán ⠉⠻⠂ xj06 luan2 c]1
ㄌㄨㄣˊ lún ⠉⠿⠂ xjp6 lun2 c=1
ㄌㄨㄥˊ lóng ⠉⠯⠂ xj/6 long2 c&1
ㄌㄩˊ lǘ ⠉⠳⠂ xm6 lv2 c\1
ㄌㄩㄝˊ lüé ⠉⠦⠂ xm,6 lve2 c81
ㄌㄩㄢˊ lüán ⠉⠘⠂ xm06 lvan2 c^1
ㄌㄩㄣˊ lǘn ⠉⠲⠂ xmp6 lvn2 c41
ㄍㄚˊ gá ⠅⠜⠂ e86 ga2 k>1
ㄍㄜˊ gé ⠅⠮⠂ ek6 ge2 k!1
ㄍㄞˊ gái ⠅⠺⠂ e96 gai2 kw1
ㄍㄟˊ géi ⠅⠴⠂ eo6 gei2 k01
ㄍㄠˊ gáo ⠅⠩⠂ el6 gao2 k%1
ㄍㄡˊ góu ⠅⠷⠂ e.6 gou2 k(1
ㄍㄢˊ gán ⠅⠧⠂ e06 gan2 kv1
ㄍㄣˊ gén ⠅⠥⠂ ep6 gen2 ku1
ㄍㄤˊ gáng ⠅⠭⠂ e;6 gang2 kx1
ㄍㄥˊ géng ⠅⠵⠂ e/6 geng2 kz1
ㄍㄨˊ gú ⠅⠌⠂ ej6 gu2 k/1
ㄍㄨㄚˊ guá ⠅⠔⠂ ej86 gua2 k91
ㄍㄨㄛˊ guó ⠅⠒⠂ eji6 guo2 k31
ㄍㄨㄞˊ guái ⠅⠶⠂ ej96 guai2 k71
ㄍㄨㄟˊ guí ⠅⠫⠂ ejo6 gui2 k$1
ㄍㄨㄢˊ guán ⠅⠻⠂ ej06 guan2 k]1
ㄍㄨㄣˊ gún ⠅⠿⠂ ejp6 gun2 k=1
ㄍㄨㄤˊ guáng ⠅⠸⠂ ej;6 guang2 k_1
ㄍㄨㄥˊ góng ⠅⠯⠂ ej/6 gong2 k&1
ㄎㄚˊ ká ⠇⠜⠂ d86 ka2 l>1
ㄎㄜˊ ké ⠇⠮⠂ dk6 ke2 l!1
ㄎㄞˊ kái ⠇⠺⠂ d96 kai2 lw1
ㄎㄠˊ káo ⠇⠩⠂ dl6 kao2 l%1
ㄎㄡˊ kóu ⠇⠷⠂ d.6 kou2 l(1
ㄎㄢˊ kán ⠇⠧⠂ d06 kan2 lv1
ㄎㄣˊ kén ⠇⠥⠂ dp6 ken2 lu1
ㄎㄤˊ káng ⠇⠭⠂ d;6 kang2 lx1
ㄎㄥˊ kéng ⠇⠵⠂ d/6 keng2 lz1
ㄎㄨˊ kú ⠇⠌⠂ dj6 ku2 l/1
ㄎㄨㄚˊ kuá ⠇⠔⠂ dj86 kua2 l91
ㄎㄨㄛˊ kuó ⠇⠒⠂ dji6 kuo2 l31
ㄎㄨㄞˊ kuái ⠇⠶⠂ dj96 kuai2 l71
ㄎㄨㄟˊ kuí ⠇⠫⠂ djo6 kui2 l$1
ㄎㄨㄢˊ kuán ⠇⠻⠂ dj06 kuan2 l]1
ㄎㄨㄣˊ kún ⠇⠿⠂ djp6 kun2 l=1
ㄎㄨㄤˊ kuáng ⠇⠸⠂ dj;6 kuang2 l_1
ㄎㄨㄥˊ kóng ⠇⠯⠂ dj/6 kong2 l&1
ㄏㄚˊ há ⠗⠜⠂ c86 ha2 r>1
ㄏㄜˊ hé ⠗⠮⠂ ck6 he2 r!1
ㄏㄞˊ hái ⠗⠺⠂ c96 hai2 rw1
ㄏㄟˊ héi ⠗⠴⠂ co6 hei2 r01
ㄏㄠˊ háo ⠗⠩⠂ cl6 hao2 r%1
ㄏㄡˊ hóu ⠗⠷⠂ c.6 hou2 r(1
ㄏㄢˊ hán ⠗⠧⠂ c06 han2 rv1
ㄏㄣˊ hén ⠗⠥⠂ cp6 hen2 ru1
ㄏㄤˊ háng ⠗⠭⠂ c;6 hang2 rx1
ㄏㄥˊ héng ⠗⠵⠂ c/6 heng2 rz1
ㄏㄨˊ hú ⠗⠌⠂ cj6 hu2 r/1
ㄏㄨㄚˊ huá ⠗⠔⠂ cj86 hua2 r91
ㄏㄨㄛˊ huó ⠗⠒⠂ cji6 huo2 r31
ㄏㄨㄞˊ huái ⠗⠶⠂ cj96 huai2 r71
ㄏㄨㄟˊ huí ⠗⠫⠂ cjo6 hui2 r$1
ㄏㄨㄢˊ huán ⠗⠻⠂ cj06 huan2 r]1
ㄏㄨㄣˊ hún ⠗⠿⠂ cjp6 hun2 r=1
ㄏㄨㄤˊ huáng ⠗⠸⠂ cj;6 huang2 r_1
ㄏㄨㄥˊ hóng ⠗⠯⠂ cj/6 hong2 r&1
ㄐㄧˊ jí ⠅⠡⠂ ru6 ji2 k*1
ㄐㄧㄚˊ jiá ⠅⠾⠂ ru86 jia2 k)1
ㄐㄧㄝˊ jié ⠅⠬⠂ ru,6 jie2 k+1
ㄐㄧㄠˊ jiáo ⠅⠪⠂ rul6 jiao2 k[1
ㄐㄧㄡˊ jiú ⠅⠎⠂ ru.6 jiu2 ks1
ㄐㄧㄢˊ jián ⠅⠞⠂ ru06 jian2 kt1
ㄐㄧㄣˊ jín ⠅⠹⠂ rup6 jin2 k?1
ㄐㄧㄤˊ jiáng ⠅⠨⠂ ru;6 jiang2 k.1
ㄐㄧㄥˊ jíng ⠅⠽⠂ ru/6 jing2 ky1
ㄐㄩˊ jú ⠅⠳⠂ rm6 ju2 k\1
ㄐㄩㄝˊ jué ⠅⠦⠂ rm,6 jue2 k81
ㄐㄩㄢˊ juán ⠅⠘⠂ rm06 juan2 k^1
ㄐㄩㄣˊ jún ⠅⠲⠂ rmp6 jun2 k41
ㄐㄩㄥˊ jióng ⠅⠖⠂ rm/6 jiong2 k61
ㄑㄧˊ qí ⠚⠡⠂ fu6 qi2 j*1
ㄑㄧㄚˊ qiá ⠚⠾⠂ fu86 qia2 j)1
ㄑㄧㄝˊ qié ⠚⠬⠂ fu,6 qie2 j+1
ㄑㄧㄠˊ qiáo ⠚⠪⠂ ful6 qiao2 j[1
ㄑㄧㄡˊ qiú ⠚⠎⠂ fu.6 qiu2 js1
ㄑㄧㄢˊ qián ⠚⠞⠂ fu06 qian2 jt1
ㄑㄧㄣˊ qín ⠚⠹⠂ fup6 qin2 j?1
ㄑㄧㄤˊ qiáng ⠚⠨⠂ fu;6 qiang2 j.1
ㄑㄧㄥˊ qíng ⠚⠽⠂ fu/6 qing2 jy1
ㄑㄩˊ qú ⠚⠳⠂ fm6 qu2 j\1
ㄑㄩㄝˊ qué ⠚⠦⠂ fm,6 que2 j81
ㄑㄩㄢˊ quán ⠚⠘⠂ fm06 quan2 j^1
ㄑㄩㄣˊ qún ⠚⠲⠂ fmp6 qun2 j41
ㄑㄩㄥˊ qióng ⠚⠖⠂ fm/6 qiong2 j61
ㄒㄧˊ xí ⠑⠡⠂ vu6 xi2 e*1
ㄒㄧㄚˊ xiá ⠑⠾⠂ vu86 xia2 e)1
ㄒㄧㄝˊ xié ⠑⠬⠂ vu,6 xie2 e+1
ㄒㄧㄠˊ xiáo ⠑⠪⠂ vul6 xiao2 e[1
ㄒㄧㄡˊ xiú ⠑⠎⠂ vu.6 xiu2 es1
ㄒㄧㄢˊ xián ⠑⠞⠂ vu06 xian2 et1
ㄒㄧㄣˊ xín ⠑⠹⠂ vup6 xin2 e?1
ㄒㄧㄤˊ xiáng ⠑⠨⠂ vu;6 xiang2 e.1
ㄒㄧㄥˊ xíng ⠑⠽⠂ vu/6 xing2 ey1
ㄒㄩˊ xú ⠑⠳⠂ vm6 xu2 e\1
ㄒㄩㄝˊ xué ⠑⠦⠂ vm,6 xue2 e81
ㄒㄩㄢˊ xuán ⠑⠘⠂ vm06 xuan2 e^1
ㄒㄩㄣˊ xún ⠑⠲⠂ vmp6 xun2 e41
ㄒㄩㄥˊ xióng ⠑⠖⠂ vm/6 xiong2 e61
ㄓˊ zhí ⠁⠱⠂ 56 zhi2 a:1
ㄓㄚˊ zhá ⠁⠜⠂ 586 zha2 a>1
ㄓㄜˊ zhé ⠁⠮⠂ 5k6 zhe2 a!1
ㄓㄞˊ zhái ⠁⠺⠂ 596 zhai2 aw1
ㄓㄟˊ zhéi ⠁⠴⠂ 5o6 zhei2 a01
ㄓㄠˊ zháo ⠁⠩⠂ 5l6 zhao2 a%1
ㄓㄡˊ zhóu ⠁⠷⠂ 5.6 zhou2 a(1
ㄓㄢˊ zhán ⠁⠧⠂ 506 zhan2 av1
ㄓㄣˊ zhén ⠁⠥⠂ 5p6 zhen2 au1
ㄓㄤˊ zháng ⠁⠭⠂ 5;6 zhang2 ax1
ㄓㄥˊ zhéng ⠁⠵⠂ 5/6 zheng2 az1
ㄓㄨˊ zhú ⠁⠌⠂ 5j6 zhu2 a/1
ㄓㄨㄚˊ zhuá ⠁⠔⠂ 5j86 zhua2 a91
ㄓㄨㄛˊ zhuó ⠁⠒⠂ 5ji6 zhuo2 a31
ㄓㄨㄞˊ zhuái ⠁⠶⠂ 5j96 zhuai2 a71
ㄓㄨㄟˊ zhuí ⠁⠫⠂ 5jo6 zhui2 a$1
ㄓㄨㄢˊ zhuán ⠁⠻⠂ 5j06 zhuan2 a]1
ㄓㄨㄣˊ zhún ⠁⠿⠂ 5jp6 zhun2 a=1
ㄓㄨㄤˊ zhuáng ⠁⠸⠂ 5j;6 zhuang2 a_1
ㄓㄨㄥˊ zhóng ⠁⠯⠂ 5j/6 zhong2 a&1
ㄔˊ chí ⠃⠱⠂ t6 chi2 b:1
ㄔㄚˊ chá ⠃⠜⠂ t86 cha2 b>1
ㄔㄜˊ ché ⠃⠮⠂ tk6 che2 b!1
ㄔㄞˊ chái ⠃⠺⠂ t96 chai2 bw1
ㄔㄠˊ cháo ⠃⠩⠂ tl6 chao2 b%1
ㄔㄡˊ chóu ⠃⠷⠂ t.6 chou2 b(1
ㄔㄢˊ chán ⠃⠧⠂ t06 chan2 bv1
ㄔㄣˊ chén ⠃⠥⠂ tp6 chen2 bu1
ㄔㄤˊ cháng ⠃⠭⠂ t;6 chang2 bx1
ㄔㄥˊ chéng ⠃⠵⠂ t/6 cheng2 bz1
ㄔㄨˊ chú ⠃⠌⠂ tj6 chu2 b/1
ㄔㄨㄚˊ chuá ⠃⠔⠂ tj86 chua2 b91
ㄔㄨㄛˊ chuó ⠃⠒⠂ tji6 chuo2 b31
ㄔㄨㄞˊ chuái ⠃⠶⠂ tj96 chuai2 b71
ㄔㄨㄟˊ chuí ⠃⠫⠂ tjo6 chui2 b$1
ㄔㄨㄢˊ chuán ⠃⠻⠂ tj06 chuan2 b]1
ㄔㄨㄣˊ chún ⠃⠿⠂ tjp6 chun2 b=1
ㄔㄨㄤˊ chuáng ⠃⠸⠂ tj;6 chuang2 b_1
ㄔㄨㄥˊ chóng ⠃⠯⠂ tj/6 chong2 b&1
ㄕˊ shí ⠊⠱⠂ g6 shi2 i:1
ㄕㄚˊ shá ⠊⠜⠂ g86 sha2 i>1
ㄕㄜˊ shé ⠊⠮⠂ gk6 she2 i!1
ㄕㄞˊ shái ⠊⠺⠂ g96 shai2 iw1
ㄕㄟˊ shéi ⠊⠴⠂ go6 shei2 i01
ㄕㄠˊ sháo ⠊⠩⠂ gl6 shao2 i%1
ㄕㄡˊ shóu ⠊⠷⠂ g.6 shou2 i(1
ㄕㄢˊ shán ⠊⠧⠂ g06 shan2 iv1
ㄕㄣˊ shén ⠊⠥⠂ gp6 shen2 iu1
ㄕㄤˊ sháng ⠊⠭⠂ g;6 shang2 ix1
ㄕㄥˊ shéng ⠊⠵⠂ g/6 sheng2 iz1
ㄕㄨˊ shú ⠊⠌⠂ gj6 shu2 i/1
ㄕㄨㄚˊ shuá ⠊⠔⠂ gj86 shua2 i91
ㄕㄨㄛˊ shuó ⠊⠒⠂ gji6 shuo2 i31
ㄕㄨㄞˊ shuái ⠊⠶⠂ gj96 shuai2 i71
ㄕㄨㄟˊ shuí ⠊⠫⠂ gjo6 shui2 i$1
ㄕㄨㄢˊ shuán ⠊⠻⠂ gj06 shuan2 i]1
ㄕㄨㄣˊ shún ⠊⠿⠂ gjp6 shun2 i=1
ㄕㄨㄤˊ shuáng ⠊⠸⠂ gj;6 shuang2 i_1
ㄕㄨㄥˊ shóng ⠊⠯⠂ gj/6 shong2 i&1
ㄖˊ rí ⠛⠱⠂ b6 ri2 g:1
ㄖㄜˊ ré ⠛⠮⠂ bk6 re2 g!1
ㄖㄠˊ ráo ⠛⠩⠂ bl6 rao2 g%1
ㄖㄡˊ róu ⠛⠷⠂ b.6 rou2 g(1
ㄖㄢˊ rán ⠛⠧⠂ b06 ran2 gv1
ㄖㄣˊ rén ⠛⠥⠂ bp6 ren2 gu1
ㄖㄤˊ ráng ⠛⠭⠂ b;6 rang2 gx1
ㄖㄥˊ réng ⠛⠵⠂ b/6 reng2 gz1
ㄖㄨˊ rú ⠛⠌⠂ bj6 ru2 g/1
ㄖㄨㄛˊ ruó ⠛⠒⠂ bji6 ruo2 g31
ㄖㄨㄟˊ ruí ⠛⠫⠂ bjo6 rui2 g$1
ㄖㄨㄢˊ ruán ⠛⠻⠂ bj06 ruan2 g]1
ㄖㄨㄣˊ rún ⠛⠿⠂ bjp6 run2 g=1
ㄖㄨㄥˊ róng ⠛⠯⠂ bj/6 rong2 g&1
ㄗˊ zí ⠓⠱⠂ y6 zi2 h:1
ㄗㄚˊ zá ⠓⠜⠂ y86 za2 h>1
ㄗㄜˊ zé ⠓⠮⠂ yk6 ze2 h!1
ㄗㄞˊ zái ⠓⠺⠂ y96 zai2 hw1
ㄗㄟˊ zéi ⠓⠴⠂ yo6 zei2 h01
ㄗㄠˊ záo ⠓⠩⠂ yl6 zao2 h%1
ㄗㄡˊ zóu ⠓⠷⠂ y.6 zou2 h(1
ㄗㄢˊ zán ⠓⠧⠂ y06 zan2 hv1
ㄗㄣˊ zén ⠓⠥⠂ yp6 zen2 hu1
ㄗㄤˊ záng ⠓⠭⠂ y;6 zang2 hx1
ㄗㄥˊ zéng ⠓⠵⠂ y/6 zeng2 hz1
ㄗㄨˊ zú ⠓⠌⠂ yj6 zu2 h/1
ㄗㄨㄛˊ zuó ⠓⠒⠂ yji6 zuo2 h31
ㄗㄨㄟˊ zuí ⠓⠫⠂ yjo6 zui2 h$1
ㄗㄨㄢˊ zuán ⠓⠻⠂ yj06 zuan2 h]1
ㄗㄨㄣˊ zún ⠓⠿⠂ yjp6 zun2 h=1
ㄗㄨㄥˊ zóng ⠓⠯⠂ yj/6 zong2 h&1
ㄘˊ cí ⠚⠱⠂ h6 ci2 j:1
ㄘㄚˊ cá ⠚⠜⠂ h86 ca2 j>1
ㄘㄜˊ cé ⠚⠮⠂ hk6 ce2 j!1
ㄘㄞˊ cái ⠚⠺⠂ h96 cai2 jw1
ㄘㄠˊ cáo ⠚⠩⠂ hl6 cao2 j%1
ㄘㄡˊ cóu ⠚⠷⠂ h.6 cou2 j(1
ㄘㄢˊ cán ⠚⠧⠂ h06 can2 jv1
ㄘㄣˊ cén ⠚⠥⠂ hp6 cen2 ju1
ㄘㄤˊ cáng ⠚⠭⠂ h;6 cang2 jx1
ㄘㄥˊ céng ⠚⠵⠂ h/6 ceng2 jz1
ㄘㄨˊ cú ⠚⠌⠂ hj6 cu2 j/1
ㄘㄨㄛˊ cuó ⠚⠒⠂ hji6 cuo2 j31
ㄘㄨㄟˊ cuí ⠚⠫⠂ hjo6 cui2 j$1
ㄘㄨㄢˊ cuán ⠚⠻⠂ hj06 cuan2 j]1
ㄘㄨㄣˊ cún ⠚⠿⠂ hjp6 cun2 j=1
ㄘㄨㄥˊ cóng ⠚⠯⠂ hj/6 cong2 j&1
ㄙˊ sí ⠑⠱⠂ n6 si2 e:1
ㄙㄚˊ sá ⠑⠜⠂ n86 sa2 e>1
ㄙㄜˊ sé ⠑⠮⠂ nk6 se2 e!1
ㄙㄞˊ sái ⠑⠺⠂ n96 sai2 ew1
ㄙㄟˊ séi ⠑⠴⠂ no6 sei2 e01
ㄙㄠˊ sáo ⠑⠩⠂ nl6 sao2 e%1
ㄙㄡˊ sóu ⠑⠷⠂ n.6 sou2 e(1
ㄙㄢˊ sán ⠑⠧⠂ n06 san2 ev1
ㄙㄣˊ sén ⠑⠥⠂ np6 sen2 eu1
ㄙㄤˊ sáng ⠑⠭⠂ n;6 sang2 ex1
ㄙㄥˊ séng ⠑⠵⠂ n/6 seng2 ez1
ㄙㄨˊ sú ⠑⠌⠂ nj6 su2 e/1
ㄙㄨㄛˊ suó ⠑⠒⠂ nji6 suo2 e31
